"","Correlation","Protein","Tissue"
"78855",0.590099107149145,"ENSG00000132591.12","Endometrium"
"78856",0.261938008369149,"ENSG00000132600.16","Endometrium"
"78857",0.446059681552193,"ENSG00000132603.15","Endometrium"
"78858",0.557598493932277,"ENSG00000132604.11","Endometrium"
"78859",0.521178230314003,"ENSG00000132612.16","Endometrium"
"78860",0.583382909904141,"ENSG00000132613.15","Endometrium"
"78861",0.740397536394177,"ENSG00000132622.11","Endometrium"
"78862",0.385982905982906,"ENSG00000132639.13","Endometrium"
"78863",0.440559440559441,"ENSG00000132640.15","Endometrium"
"78864",0.67172276152029,"ENSG00000132646.11","Endometrium"
"78865",0.214895121051743,"ENSG00000132661.4","Endometrium"
"78866",0.208627731005055,"ENSG00000132664.12","Endometrium"
"78867",0.620299066154665,"ENSG00000132669.13","Endometrium"
"78868",0.335338646577951,"ENSG00000132670.20","Endometrium"
"78869",0.125160983453953,"ENSG00000132676.16","Endometrium"
"78870",0.390983129500809,"ENSG00000132680.11","Endometrium"
"78871",0.856805909880351,"ENSG00000132688.11","Endometrium"
"78872",0.471557271557272,"ENSG00000132692.19","Endometrium"
"78873",0.480628239509644,"ENSG00000132694.18","Endometrium"
"78874",0.716523758828317,"ENSG00000132698.15","Endometrium"
"78875",0.00838944154596053,"ENSG00000132703.4","Endometrium"
"78876",0.576099168977865,"ENSG00000132716.19","Endometrium"
"78877",0.09906249671987,"ENSG00000132740.9","Endometrium"
"78878",0.827516026164278,"ENSG00000132744.8","Endometrium"
"78879",0.132300762149918,"ENSG00000132763.15","Endometrium"
"78880",0.475772867676286,"ENSG00000132768.14","Endometrium"
"78881",0.556771813926108,"ENSG00000132773.12","Endometrium"
"78882",0.656844595795275,"ENSG00000132780.17","Endometrium"
"78883",0.639154616240267,"ENSG00000132781.18","Endometrium"
"78884",0.312656389868922,"ENSG00000132792.19","Endometrium"
"78885",0.522522396416573,"ENSG00000132793.11","Endometrium"
"78886",0.558292282430213,"ENSG00000132819.17","Endometrium"
"78887",0.369480215329712,"ENSG00000132824.14","Endometrium"
"78888",0.502761077567448,"ENSG00000132825.7","Endometrium"
"78889",0.113307785619268,"ENSG00000132842.14","Endometrium"
"78890",0.46955626113602,"ENSG00000132846.6","Endometrium"
"78891",0.328393100481642,"ENSG00000132849.20","Endometrium"
"78892",0.901259798432251,"ENSG00000132854.19","Endometrium"
"78893",0.295454085248557,"ENSG00000132879.14","Endometrium"
"78894",0.517791153415453,"ENSG00000132906.18","Endometrium"
"78895",0.0110312002802054,"ENSG00000132912.12","Endometrium"
"78896",0.0363636363636364,"ENSG00000132938.21","Endometrium"
"78897",-0.065727701537076,"ENSG00000132950.19","Endometrium"
"78898",0.486806004460982,"ENSG00000132953.16","Endometrium"
"78899",0.0877243332601402,"ENSG00000132963.8","Endometrium"
"78900",0.540861812875908,"ENSG00000132964.12","Endometrium"
"78901",0.490646853146853,"ENSG00000132965.9","Endometrium"
"78902",0.42507147631656,"ENSG00000132970.14","Endometrium"
"78903",0.813986856006474,"ENSG00000133026.13","Endometrium"
"78904",-0.162055335968379,"ENSG00000133027.18","Endometrium"
"78905",0.46367073112926,"ENSG00000133028.12","Endometrium"
"78906",0.663785380589932,"ENSG00000133030.21","Endometrium"
"78907",0.543879786406003,"ENSG00000133048.13","Endometrium"
"78908",0.739243182501131,"ENSG00000133056.13","Endometrium"
"78909",0.42045401752248,"ENSG00000133059.17","Endometrium"
"78910",0.486982082866741,"ENSG00000133063.16","Endometrium"
"78911",0.828208385392758,"ENSG00000133083.14","Endometrium"
"78912",0.366169580965588,"ENSG00000133103.17","Endometrium"
"78913",0.924681888352648,"ENSG00000133104.14","Endometrium"
"78914",0.717340540062127,"ENSG00000133106.14","Endometrium"
"78915",0.772643602709568,"ENSG00000133110.15","Endometrium"
"78916",0.243099104143337,"ENSG00000133111.4","Endometrium"
"78917",-0.0148377298276998,"ENSG00000133112.17","Endometrium"
"78918",0.488615923308826,"ENSG00000133114.18","Endometrium"
"78919",0.343732895457033,"ENSG00000133116.8","Endometrium"
"78920",0.730266381179903,"ENSG00000133119.13","Endometrium"
"78921",0.565761201185789,"ENSG00000133121.21","Endometrium"
"78922",0.564444444444444,"ENSG00000133131.15","Endometrium"
"78923",0.220638875754879,"ENSG00000133138.20","Endometrium"
"78924",0.712445362901878,"ENSG00000133142.17","Endometrium"
"78925",0.199725251979637,"ENSG00000133193.12","Endometrium"
"78926",0.462578654324634,"ENSG00000133195.11","Endometrium"
"78927",0.76775453357517,"ENSG00000133216.16","Endometrium"
"78928",0.524006679902069,"ENSG00000133226.17","Endometrium"
"78929",0.285510292592093,"ENSG00000133243.10","Endometrium"
"78930",0.444162933930571,"ENSG00000133246.12","Endometrium"
"78931",0.3838004101162,"ENSG00000133247.14","Endometrium"
"78932",0.205004916731787,"ENSG00000133250.14","Endometrium"
"78933",0.383851957651795,"ENSG00000133265.11","Endometrium"
"78934",0.104382847720094,"ENSG00000133275.16","Endometrium"
"78935",0.677916278825946,"ENSG00000133313.15","Endometrium"
"78936",0.683515422157153,"ENSG00000133315.11","Endometrium"
"78937",0.489293126076019,"ENSG00000133316.15","Endometrium"
"78938",0.225750571472855,"ENSG00000133318.14","Endometrium"
"78939",0.498901098901099,"ENSG00000133321.11","Endometrium"
"78940",0.809822262820828,"ENSG00000133392.18","Endometrium"
"78941",0.0745595853034826,"ENSG00000133393.13","Endometrium"
"78942",0.2620459898042,"ENSG00000133398.4","Endometrium"
"78943",0.331070761960317,"ENSG00000133401.16","Endometrium"
"78944",0.542850549886172,"ENSG00000133422.13","Endometrium"
"78945",0.340256630376846,"ENSG00000133424.20","Endometrium"
"78946",0.675969600020233,"ENSG00000133433.10","Endometrium"
"78947",-0.153846153846154,"ENSG00000133460.19","Endometrium"
"78948",0.401172174616194,"ENSG00000133466.14","Endometrium"
"78949",0.599547015448746,"ENSG00000133477.17","Endometrium"
"78950",0.233058608058608,"ENSG00000133488.15","Endometrium"
"78951",0.574037060354721,"ENSG00000133561.15","Endometrium"
"78952",0.82427788550371,"ENSG00000133574.10","Endometrium"
"78953",0.680988959177579,"ENSG00000133606.11","Endometrium"
"78954",0.43723052871052,"ENSG00000133612.19","Endometrium"
"78955",-0.41958041958042,"ENSG00000133619.17","Endometrium"
"78956",0.550547839266526,"ENSG00000133627.18","Endometrium"
"78957",0.56980473474791,"ENSG00000133636.11","Endometrium"
"78958",0.63012759049409,"ENSG00000133641.18","Endometrium"
"78959",0.468799759463462,"ENSG00000133657.15","Endometrium"
"78960",0.945454545454545,"ENSG00000133661.16","Endometrium"
"78961",0.678643578643579,"ENSG00000133665.13","Endometrium"
"78962",0.247549019607843,"ENSG00000133678.14","Endometrium"
"78963",-0.00549450549450549,"ENSG00000133687.16","Endometrium"
"78964",0.250828595809585,"ENSG00000133703.13","Endometrium"
"78965",0.372827496542789,"ENSG00000133704.10","Endometrium"
"78966",0.614645413122734,"ENSG00000133706.19","Endometrium"
"78967",0.711198945981555,"ENSG00000133710.16","Endometrium"
"78968",0.540665385870422,"ENSG00000133731.10","Endometrium"
"78969",-0.157278017707225,"ENSG00000133739.16","Endometrium"
"78970",0.535145707480673,"ENSG00000133740.11","Endometrium"
"78971",0.442062415196744,"ENSG00000133773.12","Endometrium"
"78972",0.858425725070464,"ENSG00000133789.15","Endometrium"
"78973",0.396423685753371,"ENSG00000133794.19","Endometrium"
"78974",0.484808853118712,"ENSG00000133800.9","Endometrium"
"78975",0.746774357274747,"ENSG00000133805.15","Endometrium"
"78976",0.614778912114099,"ENSG00000133812.15","Endometrium"
"78977",0.637594837731324,"ENSG00000133816.15","Endometrium"
"78978",0.499174097896668,"ENSG00000133818.14","Endometrium"
"78979",0.620100999077414,"ENSG00000133835.17","Endometrium"
"78980",0.294308271883467,"ENSG00000133858.17","Endometrium"
"78981",0.412142039952314,"ENSG00000133872.14","Endometrium"
"78982",0.415443248688819,"ENSG00000133884.10","Endometrium"
"78983",0.199156620212111,"ENSG00000133895.16","Endometrium"
"78984",0.414933902074344,"ENSG00000133935.7","Endometrium"
"78985",0.370455396665297,"ENSG00000133943.20","Endometrium"
"78986",0.5705856628275,"ENSG00000133961.20","Endometrium"
"78987",0.871408674494149,"ENSG00000133985.3","Endometrium"
"78988",0.267039489575731,"ENSG00000133997.11","Endometrium"
"78989",0.362027815347063,"ENSG00000134001.14","Endometrium"
"78990",0.799168524349657,"ENSG00000134013.16","Endometrium"
"78991",0.313476135335045,"ENSG00000134014.17","Endometrium"
"78992",0.48782085777209,"ENSG00000134020.8","Endometrium"
"78993",0.676136363636364,"ENSG00000134028.14","Endometrium"
"78994",0.489834055401523,"ENSG00000134030.14","Endometrium"
"78995",0.41914336836383,"ENSG00000134046.12","Endometrium"
"78996",0.218473102948377,"ENSG00000134056.12","Endometrium"
"78997",0.83103639147416,"ENSG00000134057.15","Endometrium"
"78998",0.213571303717831,"ENSG00000134058.12","Endometrium"
"78999",0.342857867053342,"ENSG00000134061.5","Endometrium"
"79000",0.737586567706671,"ENSG00000134072.11","Endometrium"
"79001",0.685125889023387,"ENSG00000134077.16","Endometrium"
"79002",0.111193612293529,"ENSG00000134086.8","Endometrium"
"79003",0.430937230986887,"ENSG00000134107.5","Endometrium"
"79004",0.331670955125339,"ENSG00000134108.13","Endometrium"
"79005",0.416612316871884,"ENSG00000134109.11","Endometrium"
"79006",0.873075187937554,"ENSG00000134121.10","Endometrium"
"79007",0.527270568445182,"ENSG00000134138.20","Endometrium"
"79008",0.362804760708271,"ENSG00000134146.12","Endometrium"
"79009",0.294405594405594,"ENSG00000134152.11","Endometrium"
"79010",0.138126283929977,"ENSG00000134153.10","Endometrium"
"79011",0.861805582176823,"ENSG00000134184.13","Endometrium"
"79012",0.318560165430197,"ENSG00000134186.12","Endometrium"
"79013",0.574233757363613,"ENSG00000134198.10","Endometrium"
"79014",0.701955144024259,"ENSG00000134201.12","Endometrium"
"79015",0.932108487009969,"ENSG00000134202.11","Endometrium"
"79016",0.51542841683406,"ENSG00000134215.16","Endometrium"
"79017",-0.132352941176471,"ENSG00000134222.16","Endometrium"
"79018",0.602334653614257,"ENSG00000134240.12","Endometrium"
"79019",0.489420674892571,"ENSG00000134243.12","Endometrium"
"79020",0.509828349538247,"ENSG00000134247.10","Endometrium"
"79021",-0.116136076571771,"ENSG00000134248.13","Endometrium"
"79022",0.505669251856951,"ENSG00000134250.20","Endometrium"
"79023",0.214383705991654,"ENSG00000134255.14","Endometrium"
"79024",0.0350902828514769,"ENSG00000134256.12","Endometrium"
"79025",0.785470070635193,"ENSG00000134258.17","Endometrium"
"79026",0.205340332584182,"ENSG00000134262.13","Endometrium"
"79027",0.606931991871079,"ENSG00000134265.13","Endometrium"
"79028",0.11332189871527,"ENSG00000134278.15","Endometrium"
"79029",0.406817081728565,"ENSG00000134283.18","Endometrium"
"79030",0.677839407988141,"ENSG00000134285.11","Endometrium"
"79031",0.112280701754386,"ENSG00000134287.10","Endometrium"
"79032",0.581861194550379,"ENSG00000134294.14","Endometrium"
"79033",0.378971608143106,"ENSG00000134308.14","Endometrium"
"79034",0.158982901411755,"ENSG00000134313.16","Endometrium"
"79035",0.762398526512987,"ENSG00000134317.18","Endometrium"
"79036",0.620227038183695,"ENSG00000134321.12","Endometrium"
"79037",0.736040147911657,"ENSG00000134324.12","Endometrium"
"79038",0.810998078805634,"ENSG00000134326.11","Endometrium"
"79039",0.545176496143875,"ENSG00000134330.19","Endometrium"
"79040",0.694530184152327,"ENSG00000134333.14","Endometrium"
"79041",0.614639037433155,"ENSG00000134339.9","Endometrium"
"79042",0.540777968693019,"ENSG00000134352.20","Endometrium"
"79043",-0.0973188480953129,"ENSG00000134365.13","Endometrium"
"79044",0.835587627404381,"ENSG00000134369.15","Endometrium"
"79045",0.615996279817234,"ENSG00000134371.14","Endometrium"
"79046",0.213664266499236,"ENSG00000134375.11","Endometrium"
"79047",0.0413398909827858,"ENSG00000134389.10","Endometrium"
"79048",0.524904214559387,"ENSG00000134398.15","Endometrium"
"79049",0.181269072553471,"ENSG00000134419.15","Endometrium"
"79050",0.635149937374084,"ENSG00000134440.12","Endometrium"
"79051",0.640876863437446,"ENSG00000134444.14","Endometrium"
"79052",0.431492635753826,"ENSG00000134452.19","Endometrium"
"79053",0.203995353267622,"ENSG00000134453.16","Endometrium"
"79054",0.21968938752909,"ENSG00000134461.16","Endometrium"
"79055",0.654565560493791,"ENSG00000134463.15","Endometrium"
"79056",-0.0123328037425091,"ENSG00000134480.16","Endometrium"
"79057",0.706734605939766,"ENSG00000134504.14","Endometrium"
"79058",0.620654901447103,"ENSG00000134508.12","Endometrium"
"79059",0.897306415250001,"ENSG00000134516.18","Endometrium"
"79060",0.778121682001649,"ENSG00000134532.19","Endometrium"
"79061",0.766911978280096,"ENSG00000134533.6","Endometrium"
"79062",0.660270815326995,"ENSG00000134569.10","Endometrium"
"79063",0.780501119820829,"ENSG00000134574.12","Endometrium"
"79064",0.529968014225779,"ENSG00000134575.13","Endometrium"
"79065",0.246028079924438,"ENSG00000134597.16","Endometrium"
"79066",0.841740213767913,"ENSG00000134602.16","Endometrium"
"79067",0.415579417430328,"ENSG00000134644.15","Endometrium"
"79068",0.87666017126295,"ENSG00000134684.10","Endometrium"
"79069",0.343804465248508,"ENSG00000134686.18","Endometrium"
"79070",0.764280317973141,"ENSG00000134690.11","Endometrium"
"79071",0.400680367319416,"ENSG00000134697.13","Endometrium"
"79072",0.231565666354017,"ENSG00000134698.11","Endometrium"
"79073",0.655391194689792,"ENSG00000134709.12","Endometrium"
"79074",0.78738075001975,"ENSG00000134716.11","Endometrium"
"79075",0.435582441227813,"ENSG00000134717.18","Endometrium"
"79076",0.57668011872728,"ENSG00000134744.14","Endometrium"
"79077",0.0348161544425018,"ENSG00000134748.13","Endometrium"
"79078",0.787701481692597,"ENSG00000134755.17","Endometrium"
"79079",0.488306451612903,"ENSG00000134757.5","Endometrium"
"79080",0.206499019304764,"ENSG00000134758.14","Endometrium"
"79081",0.203054461198547,"ENSG00000134759.14","Endometrium"
"79082",-0.0656370656370656,"ENSG00000134762.17","Endometrium"
"79083",-0.101546463247376,"ENSG00000134765.10","Endometrium"
"79084",0.586604143337066,"ENSG00000134769.21","Endometrium"
"79085",-0.227272727272727,"ENSG00000134775.15","Endometrium"
"79086",0.694414489704438,"ENSG00000134802.17","Endometrium"
"79087",0.224077716114923,"ENSG00000134809.9","Endometrium"
"79088",0.45742462012943,"ENSG00000134815.19","Endometrium"
"79089",0.747497865384898,"ENSG00000134824.14","Endometrium"
"79090",0.327504587519087,"ENSG00000134825.16","Endometrium"
"79091",0.668990376612629,"ENSG00000134827.8","Endometrium"
"79092",0.679836779859522,"ENSG00000134851.13","Endometrium"
"79093",0.512056323048051,"ENSG00000134852.15","Endometrium"
"79094",0.611771851585649,"ENSG00000134853.12","Endometrium"
"79095",0.554999142637576,"ENSG00000134864.10","Endometrium"
"79096",0.564710575800043,"ENSG00000134871.19","Endometrium"
"79097",0.848570980977487,"ENSG00000134873.10","Endometrium"
"79098",0.0496427263387925,"ENSG00000134874.17","Endometrium"
"79099",0.181238495294191,"ENSG00000134882.16","Endometrium"
"79100",0.219475492954867,"ENSG00000134884.15","Endometrium"
"79101",0.647866425921556,"ENSG00000134900.12","Endometrium"
"79102",0.719652855543113,"ENSG00000134901.13","Endometrium"
"79103",0.687170372181752,"ENSG00000134905.17","Endometrium"
"79104",0.696851454933722,"ENSG00000134909.18","Endometrium"
"79105",0.0794817866298459,"ENSG00000134910.14","Endometrium"
"79106",0.641739130434783,"ENSG00000134917.10","Endometrium"
"79107",0.664181073958662,"ENSG00000134954.14","Endometrium"
"79108",0.00610687051369364,"ENSG00000134970.14","Endometrium"
"79109",0.399668232974466,"ENSG00000134982.17","Endometrium"
"79110",0.213719727699857,"ENSG00000134987.11","Endometrium"
"79111",0.319765387194126,"ENSG00000134996.12","Endometrium"
"79112",0.78488490117178,"ENSG00000135002.12","Endometrium"
"79113",0.440162252775411,"ENSG00000135018.14","Endometrium"
"79114",0.0613109986344322,"ENSG00000135040.16","Endometrium"
"79115",0.366842271717932,"ENSG00000135045.7","Endometrium"
"79116",0.930563623788356,"ENSG00000135046.14","Endometrium"
"79117",0.528187918049101,"ENSG00000135047.15","Endometrium"
"79118",0.710940644479854,"ENSG00000135048.14","Endometrium"
"79119",0.358767432995326,"ENSG00000135049.15","Endometrium"
"79120",0.860436387946453,"ENSG00000135052.16","Endometrium"
"79121",0.923948571352284,"ENSG00000135069.14","Endometrium"
"79122",0.227426551959053,"ENSG00000135070.15","Endometrium"
"79123",0.578695542867956,"ENSG00000135077.9","Endometrium"
"79124",0.862600175506338,"ENSG00000135090.14","Endometrium"
"79125",0.511970044347065,"ENSG00000135093.13","Endometrium"
"79126",0.549670368026633,"ENSG00000135094.11","Endometrium"
"79127",0.883128790349719,"ENSG00000135097.7","Endometrium"
"79128",0.577606177606178,"ENSG00000135100.18","Endometrium"
"79129",0.670770545274645,"ENSG00000135108.14","Endometrium"
"79130",0.569768825383673,"ENSG00000135111.16","Endometrium"
"79131",0.796125267621007,"ENSG00000135114.12","Endometrium"
"79132",0.44881993006993,"ENSG00000135119.14","Endometrium"
"79133",0.618397523118402,"ENSG00000135124.14","Endometrium"
"79134",0.791074653888487,"ENSG00000135148.12","Endometrium"
"79135",0.664335664335664,"ENSG00000135205.15","Endometrium"
"79136",0.577847524551989,"ENSG00000135218.19","Endometrium"
"79137",0.304981768189597,"ENSG00000135241.17","Endometrium"
"79138",0.422307692307692,"ENSG00000135245.10","Endometrium"
"79139",0.0908616882685058,"ENSG00000135249.8","Endometrium"
"79140",0.847990874030883,"ENSG00000135250.17","Endometrium"
"79141",0.725651905724788,"ENSG00000135253.14","Endometrium"
"79142",0.66410036579955,"ENSG00000135269.18","Endometrium"
"79143",0.231383614442044,"ENSG00000135297.16","Endometrium"
"79144",0.201238390092879,"ENSG00000135299.17","Endometrium"
"79145",0.336021329217676,"ENSG00000135315.12","Endometrium"
"79146",0.571753541041054,"ENSG00000135316.18","Endometrium"
"79147",-0.0681741031242106,"ENSG00000135317.13","Endometrium"
"79148",0.825548801617602,"ENSG00000135318.12","Endometrium"
"79149",0.713010023286423,"ENSG00000135333.14","Endometrium"
"79150",0.0210526315789474,"ENSG00000135334.9","Endometrium"
"79151",0.218580267994827,"ENSG00000135336.14","Endometrium"
"79152",0.338180806535237,"ENSG00000135338.14","Endometrium"
"79153",0.186308407363251,"ENSG00000135341.18","Endometrium"
"79154",0.046496106785317,"ENSG00000135362.14","Endometrium"
"79155",0.560887096774194,"ENSG00000135363.12","Endometrium"
"79156",0.391350753609457,"ENSG00000135365.15","Endometrium"
"79157",0.56286574820101,"ENSG00000135372.9","Endometrium"
"79158",0.805169445339876,"ENSG00000135373.12","Endometrium"
"79159",0.443383681116646,"ENSG00000135387.21","Endometrium"
"79160",0.331513776820387,"ENSG00000135392.16","Endometrium"
"79161",0.449792478944592,"ENSG00000135404.11","Endometrium"
"79162",0.402483237486765,"ENSG00000135406.14","Endometrium"
"79163",0.531956886898096,"ENSG00000135424.18","Endometrium"
"79164",0.326678627323739,"ENSG00000135439.11","Endometrium"
"79165",0.0226914812728168,"ENSG00000135441.7","Endometrium"
"79166",0.419145541195782,"ENSG00000135446.17","Endometrium"
"79167",0.585540069686411,"ENSG00000135447.17","Endometrium"
"79168",0.552753232748962,"ENSG00000135452.10","Endometrium"
"79169",0.786456772622768,"ENSG00000135457.10","Endometrium"
"79170",0.170445344129555,"ENSG00000135469.13","Endometrium"
"79171",0.283664414168394,"ENSG00000135473.15","Endometrium"
"79172",0.29656862745098,"ENSG00000135476.12","Endometrium"
"79173",0.344760251689937,"ENSG00000135482.7","Endometrium"
"79174",0.217437254182195,"ENSG00000135486.18","Endometrium"
"79175",0.363838699965337,"ENSG00000135506.16","Endometrium"
"79176",0.3774645325132,"ENSG00000135521.9","Endometrium"
"79177",0.78763422668832,"ENSG00000135525.18","Endometrium"
"79178",0.506555113582721,"ENSG00000135537.17","Endometrium"
"79179",0.539383801549606,"ENSG00000135540.11","Endometrium"
"79180",-0.0443349753694581,"ENSG00000135541.21","Endometrium"
"79181",0.578947368421053,"ENSG00000135549.15","Endometrium"
"79182",0.460443940526127,"ENSG00000135587.9","Endometrium"
"79183",0.838348666920502,"ENSG00000135596.18","Endometrium"
"79184",0.57035153350741,"ENSG00000135597.18","Endometrium"
"79185",0.674939985387747,"ENSG00000135604.10","Endometrium"
"79186",0.720799286212072,"ENSG00000135605.13","Endometrium"
"79187",0.145217391304348,"ENSG00000135617.4","Endometrium"
"79188",0.00157487480255558,"ENSG00000135624.16","Endometrium"
"79189",0.699349790533301,"ENSG00000135631.17","Endometrium"
"79190",0.350587041400276,"ENSG00000135632.12","Endometrium"
"79191",0.561053195178391,"ENSG00000135636.14","Endometrium"
"79192",0.592620078948938,"ENSG00000135655.16","Endometrium"
"79193",0.40406224968642,"ENSG00000135677.11","Endometrium"
"79194",0.832969386551183,"ENSG00000135678.12","Endometrium"
"79195",0.159340659340659,"ENSG00000135679.25","Endometrium"
"79196",0.351360527706696,"ENSG00000135686.13","Endometrium"
"79197",-0.146853146853147,"ENSG00000135697.10","Endometrium"
"79198",0.150181970884658,"ENSG00000135698.10","Endometrium"
"79199",0.861204235773023,"ENSG00000135709.12","Endometrium"
"79200",0.56366251542207,"ENSG00000135720.13","Endometrium"
"79201",0.272438409854423,"ENSG00000135722.9","Endometrium"
"79202",0.537400658631154,"ENSG00000135723.14","Endometrium"
"79203",0.67710677257482,"ENSG00000135736.6","Endometrium"
"79204",0.0065929451287794,"ENSG00000135744.8","Endometrium"
"79205",0.484432634001008,"ENSG00000135750.15","Endometrium"
"79206",0.399335083359142,"ENSG00000135763.10","Endometrium"
"79207",0.667739928709505,"ENSG00000135766.9","Endometrium"
"79208",0.311976566927789,"ENSG00000135775.14","Endometrium"
"79209",0.299003997205587,"ENSG00000135776.5","Endometrium"
"79210",0.653269640451684,"ENSG00000135778.12","Endometrium"
"79211",0.34717060388713,"ENSG00000135801.9","Endometrium"
"79212",0.7152625648451,"ENSG00000135821.19","Endometrium"
"79213",0.592118985489441,"ENSG00000135823.14","Endometrium"
"79214",0.844512568800353,"ENSG00000135828.11","Endometrium"
"79215",0.498554701006476,"ENSG00000135829.17","Endometrium"
"79216",0.443641097935354,"ENSG00000135837.16","Endometrium"
"79217",0.789316759830407,"ENSG00000135838.13","Endometrium"
"79218",0.889010981341632,"ENSG00000135842.17","Endometrium"
"79219",0.384615384615385,"ENSG00000135845.10","Endometrium"
"79220",0.554532920046371,"ENSG00000135862.6","Endometrium"
"79221",0.179329700879345,"ENSG00000135870.12","Endometrium"
"79222",0.688645637234372,"ENSG00000135899.17","Endometrium"
"79223",0.270348206639738,"ENSG00000135900.4","Endometrium"
"79224",0.862307303153151,"ENSG00000135905.19","Endometrium"
"79225",0.155288904957635,"ENSG00000135913.11","Endometrium"
"79226",0.753043733665869,"ENSG00000135916.16","Endometrium"
"79227",0.837197908740471,"ENSG00000135919.13","Endometrium"
"79228",0.72983806297109,"ENSG00000135924.15","Endometrium"
"79229",0.624215946499454,"ENSG00000135926.15","Endometrium"
"79230",0.833988318792307,"ENSG00000135929.9","Endometrium"
"79231",0.379524442184983,"ENSG00000135930.14","Endometrium"
"79232",0.757740978487835,"ENSG00000135931.17","Endometrium"
"79233",0.75234732374211,"ENSG00000135932.11","Endometrium"
"79234",0.0601933186138879,"ENSG00000135940.7","Endometrium"
"79235",0.176960820144623,"ENSG00000135945.10","Endometrium"
"79236",0.678569604620033,"ENSG00000135951.16","Endometrium"
"79237",0.359130434782609,"ENSG00000135953.11","Endometrium"
"79238",0.450980392156863,"ENSG00000135956.9","Endometrium"
"79239",0.187915848163853,"ENSG00000135966.13","Endometrium"
"79240",0.561621831873203,"ENSG00000135968.21","Endometrium"
"79241",0.256782104862803,"ENSG00000135972.9","Endometrium"
"79242",0.160531114492174,"ENSG00000135974.10","Endometrium"
"79243",0.478185093231677,"ENSG00000135999.12","Endometrium"
"79244",0.844117647058823,"ENSG00000136002.19","Endometrium"
"79245",0.126745924109673,"ENSG00000136003.15","Endometrium"
"79246",0.813745800671893,"ENSG00000136010.14","Endometrium"
"79247",0.65732043676815,"ENSG00000136021.19","Endometrium"
"79248",0.402593949185799,"ENSG00000136026.14","Endometrium"
"79249",0.620495610243164,"ENSG00000136040.9","Endometrium"
"79250",0.38217002256473,"ENSG00000136045.12","Endometrium"
"79251",0.315939777934957,"ENSG00000136051.15","Endometrium"
"79252",-0.1,"ENSG00000136052.9","Endometrium"
"79253",0.640086398418223,"ENSG00000136059.14","Endometrium"
"79254",0.781500430453284,"ENSG00000136068.15","Endometrium"
"79255",0.28614845119813,"ENSG00000136098.17","Endometrium"
"79256",0.610057502405064,"ENSG00000136100.14","Endometrium"
"79257",0.641633975839371,"ENSG00000136104.21","Endometrium"
"79258",0.540854179683774,"ENSG00000136108.15","Endometrium"
"79259",0.8923441976025,"ENSG00000136111.14","Endometrium"
"79260",-0.402221047065045,"ENSG00000136114.17","Endometrium"
"79261",0.71699011825003,"ENSG00000136141.15","Endometrium"
"79262",0.352548782065791,"ENSG00000136143.16","Endometrium"
"79263",0.396518478065661,"ENSG00000136144.12","Endometrium"
"79264",0.087154325974434,"ENSG00000136146.15","Endometrium"
"79265",0.697716901642452,"ENSG00000136147.18","Endometrium"
"79266",0.57516623644775,"ENSG00000136152.15","Endometrium"
"79267",0.917885690298024,"ENSG00000136153.20","Endometrium"
"79268",0.859129546231276,"ENSG00000136155.17","Endometrium"
"79269",0.621656238250129,"ENSG00000136156.15","Endometrium"
"79270",0.0818181818181818,"ENSG00000136158.12","Endometrium"
"79271",0.671559003956488,"ENSG00000136159.4","Endometrium"
"79272",0.656644889595602,"ENSG00000136161.12","Endometrium"
"79273",0.862397071685316,"ENSG00000136167.14","Endometrium"
"79274",0.457635467980296,"ENSG00000136169.16","Endometrium"
"79275",0.747262515205992,"ENSG00000136193.17","Endometrium"
"79276",0.253275475923852,"ENSG00000136197.12","Endometrium"
"79277",0.761404834968701,"ENSG00000136205.17","Endometrium"
"79278",0.322386564173963,"ENSG00000136213.10","Endometrium"
"79279",0.661193523217666,"ENSG00000136231.14","Endometrium"
"79280",0.604337342951219,"ENSG00000136235.17","Endometrium"
"79281",-0.0787407086658186,"ENSG00000136238.18","Endometrium"
"79282",0.145227388255882,"ENSG00000136243.17","Endometrium"
"79283",-0.196714125056985,"ENSG00000136247.14","Endometrium"
"79284",0.72877961711344,"ENSG00000136250.12","Endometrium"
"79285",0.787829582093833,"ENSG00000136261.15","Endometrium"
"79286",0.253076923076923,"ENSG00000136267.13","Endometrium"
"79287",0.60775221385185,"ENSG00000136270.14","Endometrium"
"79288",0.274231997634256,"ENSG00000136271.10","Endometrium"
"79289",0.275720639936028,"ENSG00000136273.13","Endometrium"
"79290",0.543194002203995,"ENSG00000136274.9","Endometrium"
"79291",0.465040264276537,"ENSG00000136279.20","Endometrium"
"79292",0.398737366823864,"ENSG00000136280.17","Endometrium"
"79293",0.831410974244121,"ENSG00000136286.16","Endometrium"
"79294",0.487720035294279,"ENSG00000136295.15","Endometrium"
"79295",0.565038303699045,"ENSG00000136319.12","Endometrium"
"79296",-0.254096130394094,"ENSG00000136352.18","Endometrium"
"79297",0.226795436868032,"ENSG00000136371.11","Endometrium"
"79298",0.486041727887158,"ENSG00000136378.15","Endometrium"
"79299",0.634457526848356,"ENSG00000136379.12","Endometrium"
"79300",0.461818452159129,"ENSG00000136381.13","Endometrium"
"79301",0.72832674571805,"ENSG00000136383.6","Endometrium"
"79302",0.523265907350225,"ENSG00000136436.14","Endometrium"
"79303",-0.108716132927149,"ENSG00000136444.10","Endometrium"
